"Date,""Price"",""Open"",""High"",""Low"",""Change %"""
"Jul 04, 2017,""5.393"",""5.417"",""5.458"",""5.342"",""-0.42%"""
"Jul 03, 2017,""5.416"",""5.474"",""5.501"",""5.400"",""-1.37%"""
"Jul 02, 2017,""5.491"",""5.491"",""5.491"",""5.491"",""0.00%"""
"Jul 01, 2017,""5.491"",""5.491"",""5.491"",""5.491"",""1.07%"""
"Jun 30, 2017,""5.433"",""5.457"",""5.501"",""5.425"",""-0.31%"""
"Jun 29, 2017,""5.450"",""5.518"",""5.556"",""5.428"",""-1.89%"""
"Jun 28, 2017,""5.555"",""5.488"",""5.555"",""5.488"",""0.23%"""
"Jun 27, 2017,""5.542"",""5.435"",""5.549"",""5.416"",""1.69%"""
"Jun 26, 2017,""5.450"",""5.513"",""5.513"",""5.391"",""0.52%"""
"Jun 25, 2017,""5.422"",""5.422"",""5.422"",""5.422"",""-0.93%"""
"Jun 23, 2017,""5.473"",""5.587"",""5.608"",""5.471"",""-1.92%"""
"Jun 22, 2017,""5.580"",""5.663"",""5.663"",""5.566"",""0.05%"""
"Jun 21, 2017,""5.577"",""5.572"",""5.654"",""5.562"",""-0.27%"""
"Jun 20, 2017,""5.592"",""5.708"",""5.708"",""5.583"",""-1.38%"""
"Jun 19, 2017,""5.670"",""5.681"",""5.734"",""5.665"",""0.05%"""
"Jun 16, 2017,""5.667"",""5.858"",""5.858"",""5.666"",""-3.85%"""
"Jun 15, 2017,""5.894"",""5.833"",""5.903"",""5.804"",""0.56%"""
"Jun 14, 2017,""5.861"",""5.846"",""5.884"",""5.815"",""0.38%"""
"Jun 13, 2017,""5.839"",""5.921"",""5.942"",""5.839"",""-0.83%"""
"Jun 12, 2017,""5.888"",""6.026"",""6.070"",""5.888"",""-1.93%"""
"Jun 09, 2017,""6.004"",""6.079"",""6.117"",""6.003"",""-0.88%"""
"Jun 08, 2017,""6.057"",""6.095"",""6.123"",""6.034"",""-0.12%"""
"Jun 07, 2017,""6.064"",""6.079"",""6.131"",""6.038"",""0.15%"""
"Jun 06, 2017,""6.055"",""6.043"",""6.110"",""6.022"",""-0.90%"""
"Jun 05, 2017,""6.110"",""6.083"",""6.127"",""6.062"",""0.86%"""
"Jun 02, 2017,""6.058"",""6.081"",""6.124"",""6.052"",""-1.24%"""
"Jun 01, 2017,""6.134"",""6.094"",""6.181"",""6.056"",""0.62%"""
"May 31, 2017,""6.096"",""6.063"",""6.135"",""6.041"",""0.94%"""
"May 30, 2017,""6.039"",""5.984"",""6.070"",""5.951"",""1.22%"""
"May 29, 2017,""5.966"",""5.980"",""6.003"",""5.958"",""-0.15%"""
"May 26, 2017,""5.975"",""6.046"",""6.089"",""5.963"",""-1.53%"""
"May 25, 2017,""6.068"",""6.078"",""6.346"",""6.050"",""1.08%"""
"May 24, 2017,""6.003"",""5.787"",""6.032"",""5.744"",""2.84%"""
"May 23, 2017,""5.837"",""5.653"",""5.846"",""5.651"",""3.00%"""
"May 22, 2017,""5.667"",""5.757"",""5.757"",""5.649"",""-1.05%"""
"May 19, 2017,""5.727"",""5.724"",""5.770"",""5.724"",""-0.56%"""
"May 18, 2017,""5.759"",""5.737"",""5.772"",""5.702"",""0.81%"""
"May 17, 2017,""5.713"",""5.710"",""5.753"",""5.681"",""-0.07%"""
"May 16, 2017,""5.717"",""5.738"",""5.752"",""5.674"",""-0.09%"""
"May 15, 2017,""5.722"",""5.684"",""5.746"",""5.669"",""0.69%"""
"May 12, 2017,""5.683"",""5.635"",""5.700"",""5.622"",""1.09%"""
"May 11, 2017,""5.622"",""5.658"",""5.684"",""5.608"",""-0.57%"""
"May 10, 2017,""5.654"",""5.628"",""5.704"",""5.616"",""0.37%"""
"May 09, 2017,""5.633"",""5.697"",""5.725"",""5.628"",""-1.35%"""
"May 08, 2017,""5.710"",""5.893"",""5.905"",""5.708"",""-3.25%"""
"May 07, 2017,""5.902"",""5.902"",""5.902"",""5.902"",""0.25%"""
"May 05, 2017,""5.887"",""5.976"",""6.033"",""5.856"",""-1.80%"""
"May 04, 2017,""5.995"",""6.009"",""6.065"",""5.978"",""-0.32%"""
"May 03, 2017,""6.014"",""6.002"",""6.069"",""5.982"",""-0.12%"""
"May 02, 2017,""6.021"",""6.283"",""6.331"",""6.021"",""-5.86%"""
"Apr 28, 2017,""6.396"",""6.409"",""6.486"",""6.345"",""-0.16%"""
"Apr 27, 2017,""6.406"",""6.429"",""6.470"",""6.389"",""-0.37%"""
"Apr 26, 2017,""6.430"",""6.405"",""6.496"",""6.405"",""-0.05%"""
